DateTime,03FEIND.03FR7.PNT
1/2/2023 03:55:00,150745.875
1/2/2023 04:00:00,150723.40625
1/2/2023 04:05:00,150432.890625
1/2/2023 04:10:00,150363.453125
1/2/2023 04:15:00,150194.4375
1/2/2023 04:20:00,150102.328125
1/2/2023 04:25:00,150700.9375
1/2/2023 04:30:00,150113.609375
1/2/2023 04:35:00,150068.484375
1/2/2023 04:40:00,149769.171875
1/2/2023 04:45:00,150303.390625
1/2/2023 04:50:00,150378.46875
1/2/2023 04:55:00,150545.421875
1/2/2023 05:00:00,150322.15625
1/2/2023 05:05:00,150723.40625
1/2/2023 05:10:00,150030.875
1/2/2023 05:15:00,149916.078125
1/2/2023 05:20:00,150307.140625
1/2/2023 05:25:00,150038.390625
1/2/2023 05:30:00,150522.921875
1/2/2023 05:35:00,150098.578125
1/2/2023 05:40:00,150378.46875
1/2/2023 05:45:00,150329.671875
1/2/2023 05:50:00,150333.421875
1/2/2023 05:55:00,150946.0625
1/2/2023 06:00:00,150292.125
1/2/2023 06:05:00,150455.40625
1/2/2023 06:10:00,150416.0
1/2/2023 06:15:00,150337.171875
1/2/2023 06:20:00,150186.921875
1/2/2023 06:25:00,150571.65625
1/2/2023 06:30:00,150567.90625
1/2/2023 06:35:00,150401.0
1/2/2023 06:40:00,150303.390625
1/2/2023 06:45:00,150416.0
1/2/2023 06:50:00,150239.53125
1/2/2023 06:55:00,150254.5625
1/2/2023 07:00:00,150113.609375
1/2/2023 07:05:00,150466.65625
1/2/2023 07:10:00,150194.4375
1/2/2023 07:15:00,150421.640625
1/2/2023 07:20:00,150382.234375
1/2/2023 07:25:00,150590.40625
1/2/2023 07:30:00,150186.921875
1/2/2023 07:35:00,150177.53125
1/2/2023 07:40:00,149556.078125
1/2/2023 07:45:00,150042.15625
1/2/2023 07:50:00,150079.765625
1/2/2023 07:55:00,150064.71875
1/2/2023 08:00:00,150186.921875
1/2/2023 08:05:00,150504.171875
1/2/2023 08:10:00,150689.703125
1/2/2023 08:15:00,150712.171875
1/2/2023 08:20:00,151164.671875
1/2/2023 08:25:00,151280.375
1/2/2023 08:30:00,151043.265625
1/2/2023 08:35:00,151131.0625
1/2/2023 08:40:00,150310.890625
1/2/2023 08:45:00,150556.65625
1/2/2023 08:50:00,150194.4375
1/2/2023 08:55:00,150325.921875
1/2/2023 09:00:00,150738.390625
1/2/2023 09:05:00,150979.71875
1/2/2023 09:10:00,150655.984375
1/2/2023 09:15:00,150828.234375
1/2/2023 09:20:00,151020.84375
1/2/2023 09:25:00,150942.328125
1/2/2023 09:30:00,150173.765625
1/2/2023 09:35:00,150861.90625
1/2/2023 09:40:00,150549.15625
1/2/2023 09:45:00,150515.421875
1/2/2023 09:50:00,150919.890625
1/2/2023 09:55:00,150873.125
1/2/2023 10:00:00,150719.65625
1/2/2023 10:05:00,150938.59375
1/2/2023 10:10:00,151131.0625
1/2/2023 10:15:00,150850.6875
1/2/2023 10:20:00,150983.453125
1/2/2023 10:25:00,150663.46875
1/2/2023 10:30:00,151246.796875
1/2/2023 10:35:00,151114.25
1/2/2023 10:40:00,151142.265625
1/2/2023 10:45:00,151131.0625
1/2/2023 10:50:00,151043.265625
1/2/2023 10:55:00,151099.3125
1/2/2023 11:00:00,150678.453125
1/2/2023 11:05:00,151065.6875
1/2/2023 11:10:00,150916.140625
1/2/2023 11:15:00,151088.09375
1/2/2023 11:20:00,151084.359375
1/2/2023 11:25:00,151146.0
1/2/2023 11:30:00,151013.359375
1/2/2023 11:35:00,150904.921875
1/2/2023 11:40:00,151254.25
1/2/2023 11:45:00,151061.9375
1/2/2023 11:50:00,151080.625
1/2/2023 11:55:00,151080.625
1/2/2023 12:00:00,151317.6875
1/2/2023 12:05:00,150738.390625
1/2/2023 12:10:00,151065.6875
1/2/2023 12:15:00,151142.265625
1/2/2023 12:20:00,151336.328125
1/2/2023 12:25:00,150912.40625
1/2/2023 12:30:00,151080.625
1/2/2023 12:35:00,151347.515625
1/2/2023 12:40:00,150908.671875
1/2/2023 12:45:00,151550.640625
1/2/2023 12:50:00,151032.046875
1/2/2023 12:55:00,150742.125
1/2/2023 13:00:00,151295.296875
1/2/2023 13:05:00,149993.234375
1/2/2023 13:10:00,150994.671875
1/2/2023 13:15:00,151682.8125
1/2/2023 13:20:00,150884.359375
1/2/2023 13:25:00,151276.640625
1/2/2023 13:30:00,151061.9375
1/2/2023 13:35:00,150942.328125
1/2/2023 13:40:00,150511.671875
1/2/2023 13:45:00,151243.0625
1/2/2023 13:50:00,150745.875
1/2/2023 13:55:00,151125.453125
1/2/2023 14:00:00,151106.78125
1/2/2023 14:05:00,150839.453125
1/2/2023 14:10:00,151080.625
1/2/2023 14:15:00,151032.046875
1/2/2023 14:20:00,150689.703125
1/2/2023 14:25:00,151351.25
1/2/2023 14:30:00,151017.09375
1/2/2023 14:35:00,151073.15625
1/2/2023 14:40:00,150990.9375
1/2/2023 14:45:00,151065.6875
1/2/2023 14:50:00,151069.421875
1/2/2023 14:55:00,150949.8125
1/2/2023 15:00:00,150916.140625
1/2/2023 15:05:00,150772.078125
1/2/2023 15:10:00,151157.203125
1/2/2023 15:15:00,151095.5625
1/2/2023 15:20:00,150994.671875
1/2/2023 15:25:00,150858.15625
1/2/2023 15:30:00,150919.890625
1/2/2023 15:35:00,150912.40625
1/2/2023 15:40:00,150712.171875
1/2/2023 15:45:00,150975.984375
1/2/2023 15:50:00,150779.5625
1/2/2023 15:55:00,150873.125
1/2/2023 16:00:00,151153.46875
1/2/2023 16:05:00,151261.71875
1/2/2023 16:10:00,150912.40625
1/2/2023 16:15:00,151069.421875
1/2/2023 16:20:00,150968.5
1/2/2023 16:25:00,150704.671875
1/2/2023 16:30:00,151099.3125
1/2/2023 16:35:00,151091.828125
1/2/2023 16:40:00,151024.578125
1/2/2023 16:45:00,151065.6875
1/2/2023 16:50:00,150590.40625
1/2/2023 16:55:00,150537.921875
1/2/2023 17:00:00,150968.5
1/2/2023 17:05:00,150873.125
1/2/2023 17:10:00,150609.140625
1/2/2023 17:15:00,150839.453125
1/2/2023 17:20:00,150957.28125
1/2/2023 17:25:00,151209.46875
1/2/2023 17:30:00,150990.9375
1/2/2023 17:35:00,151043.265625
1/2/2023 17:40:00,151287.84375
1/2/2023 17:45:00,150979.71875
1/2/2023 17:50:00,150655.984375
1/2/2023 17:55:00,150582.90625
1/2/2023 18:00:00,151351.25
1/2/2023 18:05:00,150846.9375
1/2/2023 18:10:00,151213.203125
1/2/2023 18:15:00,151149.734375
1/2/2023 18:20:00,151084.359375
1/2/2023 18:25:00,151310.21875
1/2/2023 18:30:00,151005.890625
1/2/2023 18:35:00,150968.5
1/2/2023 18:40:00,151517.125
1/2/2023 18:45:00,151491.046875
