DateTime,03FEIND.03DPR18.PNT
1/2/2023 12:00:00,5331.578125
1/2/2023 12:05:00,5325.234375
1/2/2023 12:10:00,5326.109375
1/2/2023 12:15:00,5434.28125
1/2/2023 12:20:00,5288.484375
1/2/2023 12:25:00,5318.5625
1/2/2023 12:30:00,5501.984375
1/2/2023 12:35:00,5440.1875
1/2/2023 12:40:00,5263.65625
1/2/2023 12:45:00,5296.6875
1/2/2023 12:50:00,5380.03125
1/2/2023 12:55:00,5380.90625
1/2/2023 13:00:00,5333.765625
1/2/2023 13:05:00,5281.15625
1/2/2023 13:10:00,5304.125
1/2/2023 13:15:00,5291.109375
1/2/2023 13:20:00,5255.234375
1/2/2023 13:25:00,5306.859375
1/2/2023 13:30:00,5299.75
1/2/2023 13:35:00,5291.546875
1/2/2023 13:40:00,5282.90625
1/2/2023 13:45:00,5318.34375
1/2/2023 13:50:00,5320.3125
1/2/2023 13:55:00,5321.84375
1/2/2023 14:00:00,5350.171875
1/2/2023 14:05:00,5291.765625
1/2/2023 14:10:00,5303.90625
1/2/2023 14:15:00,5303.6875
1/2/2023 14:20:00,5300.84375
1/2/2023 14:25:00,5277.21875
1/2/2023 14:30:00,5242
1/2/2023 14:35:00,5225.8125
1/2/2023 14:40:00,5200.4375
1/2/2023 14:45:00,5180.96875
1/2/2023 14:50:00,5173.640625
1/2/2023 14:55:00,5180.09375
1/2/2023 15:00:00,5170.140625
1/2/2023 15:05:00,5187.3125
1/2/2023 15:10:00,5182.5
1/2/2023 15:15:00,5132.515625
1/2/2023 15:20:00,5120.375
1/2/2023 15:25:00,5141.15625
1/2/2023 15:30:00,5113.265625
1/2/2023 15:35:00,5124.09375
1/2/2023 15:40:00,5141.15625
1/2/2023 15:45:00,5156.359375
1/2/2023 15:50:00,5148.375
1/2/2023 15:55:00,5120.15625
1/2/2023 16:00:00,5111.515625
1/2/2023 16:05:00,5121.6875
1/2/2023 16:10:00,5129.125
1/2/2023 16:15:00,5127.15625
1/2/2023 16:20:00,5132.515625
1/2/2023 16:25:00,5122.34375
1/2/2023 16:30:00,5142.25
1/2/2023 16:35:00,5144.21875
1/2/2023 16:40:00,5155.046875
1/2/2023 16:45:00,5159.96875
1/2/2023 16:50:00,5147.71875
1/2/2023 16:55:00,5165
1/2/2023 17:00:00,5162.59375
1/2/2023 17:05:00,5169.046875
1/2/2023 17:10:00,5158.65625
1/2/2023 17:15:00,5149.359375
1/2/2023 17:20:00,5132.296875
1/2/2023 17:25:00,5135.140625
1/2/2023 17:30:00,5166.96875
1/2/2023 17:35:00,5132.953125
1/2/2023 17:40:00,5138.203125
1/2/2023 17:45:00,5149.140625
1/2/2023 17:50:00,5150.015625
1/2/2023 17:55:00,5149.578125
1/2/2023 18:00:00,5156.796875
1/2/2023 18:05:00,5136.890625
1/2/2023 18:10:00,5141.8125
1/2/2023 18:15:00,5162.59375
1/2/2023 18:20:00,5140.9375
1/2/2023 18:25:00,5135.578125
