DateTime,03FETEMP.03HTAR7.PNT
1/2/2023 20:20:00,139.460357666016
1/2/2023 20:25:00,139.551116943359
1/2/2023 20:30:00,139.611618041992
1/2/2023 20:35:00,139.70751953125
1/2/2023 20:40:00,139.621917724609
1/2/2023 20:45:00,139.682418823242
1/2/2023 20:50:00,139.621917724609
1/2/2023 20:55:00,139.561401367188
1/2/2023 21:00:00,139.682418823242
1/2/2023 21:05:00,139.46549987793
1/2/2023 21:10:00,139.621917724609
1/2/2023 21:15:00,139.561401367188
1/2/2023 21:20:00,139.682418823242
1/2/2023 21:25:00,139.500900268555
1/2/2023 21:30:00,139.440399169922
1/2/2023 21:35:00,139.500900268555
1/2/2023 21:40:00,139.647018432617
1/2/2023 21:45:00,139.657333374023
1/2/2023 21:50:00,139.682418823242
1/2/2023 21:55:00,139.75325012207
1/2/2023 22:00:00,140.531158447266
1/2/2023 22:05:00,140.753921508789
1/2/2023 22:10:00,140.956161499023
1/2/2023 22:15:00,141.044067382813
1/2/2023 22:20:00,141.080413818359
1/2/2023 22:25:00,140.806137084961
1/2/2023 22:30:00,140.744003295898
1/2/2023 22:35:00,140.868255615234
1/2/2023 22:40:00,141.052337646484
1/2/2023 22:45:00,140.966720581055
1/2/2023 22:50:00,140.767471313477
1/2/2023 22:55:00,141.125045776367
1/2/2023 23:00:00,140.648483276367
1/2/2023 23:05:00,140.586364746094
1/2/2023 23:10:00,140.648498535156
1/2/2023 23:15:00,140.891723632813
1/2/2023 23:20:00,140.462097167969
1/2/2023 23:25:00,140.865951538086
1/2/2023 23:30:00,140.684844970703
1/2/2023 23:35:00,140.498474121094
1/2/2023 23:40:00,140.71061706543
1/2/2023 23:45:00,140.648498535156
1/2/2023 23:50:00,140.741683959961
1/2/2023 23:55:00,140.679550170898
1/3/2023 00:00:00,140.772750854492
1/3/2023 00:05:00,140.715927124023
1/3/2023 00:10:00,140.596939086914
1/3/2023 00:15:00,140.187805175781
1/3/2023 00:20:00,139.2978515625
1/3/2023 00:25:00,138.844055175781
1/3/2023 00:30:00,139.000473022461
1/3/2023 00:35:00,138.904571533203
1/3/2023 00:40:00,138.84407043457
1/3/2023 00:45:00,138.939971923828
1/3/2023 00:50:00,138.929672241211
1/3/2023 00:55:00,138.84407043457
1/3/2023 01:00:00,138.929672241211
1/3/2023 01:05:00,138.869171142578
1/3/2023 01:10:00,139.141448974609
1/3/2023 01:15:00,139.050674438477
1/3/2023 01:20:00,139.136276245117
1/3/2023 01:25:00,139.287536621094
1/3/2023 01:30:00,139.232208251953
1/3/2023 01:35:00,138.869171142578
1/3/2023 01:40:00,139.050674438477
1/3/2023 01:45:00,139.262451171875
1/3/2023 01:50:00,139.086074829102
1/3/2023 01:55:00,138.965057373047
1/3/2023 02:00:00,139.146575927734
1/3/2023 02:05:00,138.783554077148
1/3/2023 02:10:00,138.965057373047
1/3/2023 02:15:00,139.111190795898
1/3/2023 02:20:00,139.025573730469
1/3/2023 02:25:00,138.965057373047
1/3/2023 02:30:00,138.990173339844
1/3/2023 02:35:00,138.758453369141
1/3/2023 02:40:00,138.818954467773
1/3/2023 02:45:00,138.84407043457
1/3/2023 02:50:00,138.748153686523
1/3/2023 02:55:00,138.869171142578
1/3/2023 03:00:00,138.979873657227
1/3/2023 03:05:00,138.723052978516
1/3/2023 03:10:00,138.723052978516
1/3/2023 03:15:00,138.869171142578
1/3/2023 03:20:00,138.773254394531
1/3/2023 03:25:00,138.808670043945
1/3/2023 03:30:00,138.750381469727
1/3/2023 03:35:00,138.833755493164
1/3/2023 03:40:00,138.858856201172
1/3/2023 03:45:00,138.712738037109
1/3/2023 03:50:00,138.750381469727
1/3/2023 03:55:00,138.894256591797
1/3/2023 04:00:00,138.712738037109
1/3/2023 04:05:00,138.810897827148
1/3/2023 04:10:00,138.775497436523
1/3/2023 04:15:00,138.979873657227
1/3/2023 04:20:00,138.677337646484
1/3/2023 04:25:00,139.078033447266
1/3/2023 04:30:00,138.931915283203
1/3/2023 04:35:00,138.714996337891
1/3/2023 04:40:00,138.593978881836
1/3/2023 04:45:00,138.533477783203
1/3/2023 04:50:00,138.750381469727
1/3/2023 04:55:00,138.558578491211
1/3/2023 05:00:00,138.861099243164
1/3/2023 05:05:00,138.558578491211
1/3/2023 05:10:00,138.740097045898
1/3/2023 05:15:00,138.921615600586
1/3/2023 05:20:00,138.80061340332
1/3/2023 05:25:00,138.886215209961
1/3/2023 05:30:00,138.850799560547
1/3/2023 05:35:00,138.825714111328
1/3/2023 05:40:00,138.825714111328
1/3/2023 05:45:00,138.886215209961
1/3/2023 05:50:00,139.032318115234
1/3/2023 05:55:00,138.901016235352
1/3/2023 06:00:00,138.875900268555
1/3/2023 06:05:00,138.875915527344
1/3/2023 06:10:00,138.936416625977
1/3/2023 06:15:00,138.729782104492
1/3/2023 06:20:00,138.729782104492
1/3/2023 06:25:00,138.936416625977
1/3/2023 06:30:00,138.971817016602
1/3/2023 06:35:00,139.1533203125
1/3/2023 06:40:00,138.971817016602
1/3/2023 06:45:00,139.188735961914
1/3/2023 06:50:00,139.128234863281
1/3/2023 06:55:00,139.128234863281
1/3/2023 07:00:00,139.067733764648
1/3/2023 07:05:00,139.017517089844
1/3/2023 07:10:00,139.017517089844
1/3/2023 07:15:00,139.100875854492
1/3/2023 07:20:00,138.858871459961
1/3/2023 07:25:00,138.979873657227
1/3/2023 07:30:00,138.833755493164
1/3/2023 07:35:00,139.080947875977
1/3/2023 07:40:00,138.844055175781
1/3/2023 07:45:00,138.869171142578
1/3/2023 07:50:00,138.939956665039
1/3/2023 07:55:00,138.783554077148
1/3/2023 08:00:00,138.965057373047
1/3/2023 08:05:00,138.723052978516
1/3/2023 08:10:00,138.697952270508
1/3/2023 08:15:00,139.000473022461
1/3/2023 08:20:00,138.965072631836
1/3/2023 08:25:00,138.697952270508
1/3/2023 08:30:00,138.965072631836
1/3/2023 08:35:00,138.904571533203
1/3/2023 08:40:00,138.879455566406
1/3/2023 08:45:00,138.844055175781
1/3/2023 08:50:00,139.000473022461
1/3/2023 08:55:00,138.758453369141
1/3/2023 09:00:00,138.939956665039
1/3/2023 09:05:00,139.060974121094
1/3/2023 09:10:00,138.904571533203
1/3/2023 09:15:00,138.869171142578
1/3/2023 09:20:00,138.627151489258
1/3/2023 09:25:00,138.965072631836
1/3/2023 09:30:00,138.506134033203
1/3/2023 09:35:00,138.929672241211
1/3/2023 09:40:00,138.748153686523
1/3/2023 09:45:00,139.146591186523
1/3/2023 09:50:00,138.929672241211
1/3/2023 09:55:00,139.373153686523
