DateTime,02FEIND.02FELOAD.PNT
1/2/2022 10:40:00,117.206672668457
1/2/2022 10:45:00,116.909355163574
1/2/2022 10:50:00,115.977851867676
1/2/2022 10:55:00,117.658981323242
1/2/2022 11:00:00,116.915184020996
1/2/2022 11:05:00,116.718490600586
1/2/2022 11:10:00,116.083831787109
1/2/2022 11:15:00,116.726905822754
1/2/2022 11:20:00,116.820686340332
1/2/2022 11:25:00,117.123664855957
1/2/2022 11:30:00,117.015701293945
1/2/2022 11:35:00,116.600494384766
1/2/2022 11:40:00,116.701835632324
1/2/2022 11:45:00,116.902687072754
1/2/2022 11:50:00,116.284057617188
1/2/2022 11:55:00,116.891044616699
1/2/2022 12:00:00,117.396194458008
1/2/2022 12:05:00,116.454887390137
1/2/2022 12:10:00,117.698135375977
1/2/2022 12:15:00,116.874732971191
1/2/2022 12:20:00,116.773880004883
1/2/2022 12:25:00,116.976249694824
1/2/2022 12:30:00,117.279922485352
1/2/2022 12:35:00,117.273048400879
1/2/2022 12:40:00,116.865837097168
1/2/2022 12:45:00,116.664909362793
1/2/2022 12:50:00,117.070083618164
1/2/2022 12:55:00,116.867630004883
1/2/2022 13:00:00,116.767303466797
1/2/2022 13:05:00,116.968521118164
1/2/2022 13:10:00,116.968521118164
1/2/2022 13:15:00,116.968521118164
1/2/2022 13:20:00,116.966079711914
1/2/2022 13:25:00,116.865180969238
1/2/2022 13:30:00,116.459495544434
1/2/2022 13:35:00,116.766563415527
1/2/2022 13:40:00,117.38452911377
1/2/2022 13:45:00,116.367126464844
1/2/2022 13:50:00,117.505882263184
1/2/2022 13:55:00,116.679626464844
1/2/2022 14:00:00,116.577743530273
1/2/2022 14:05:00,116.881202697754
1/2/2022 14:10:00,117.28589630127
1/2/2022 14:15:00,116.144172668457
1/2/2022 14:20:00,117.053634643555
1/2/2022 14:25:00,116.612495422363
1/2/2022 14:30:00,116.716766357422
1/2/2022 14:35:00,116.613624572754
1/2/2022 14:40:00,116.919258117676
1/2/2022 14:45:00,116.607376098633
1/2/2022 14:50:00,116.912750244141
1/2/2022 14:55:00,116.809791564941
1/2/2022 15:00:00,116.490585327148
1/2/2022 15:05:00,117.726959228516
1/2/2022 15:10:00,116.460029602051
1/2/2022 15:15:00,116.876235961914
1/2/2022 15:20:00,116.574989318848
1/2/2022 15:25:00,116.47395324707
1/2/2022 15:30:00,117.28434753418
1/2/2022 15:35:00,116.353713989258
1/2/2022 15:40:00,117.166969299316
1/2/2022 15:45:00,116.648124694824
1/2/2022 15:50:00,116.649101257324
1/2/2022 15:55:00,116.651290893555
1/2/2022 16:00:00,117.155982971191
1/2/2022 16:05:00,116.648544311523
1/2/2022 16:10:00,116.749420166016
1/2/2022 16:15:00,116.849433898926
1/2/2022 16:20:00,116.954795837402
1/2/2022 16:25:00,116.228248596191
1/2/2022 16:30:00,116.635787963867
1/2/2022 16:35:00,116.535423278809
1/2/2022 16:40:00,116.939964294434
1/2/2022 16:45:00,116.005348205566
1/2/2022 16:50:00,117.266212463379
1/2/2022 16:55:00,116.335250854492
1/2/2022 17:00:00,116.233932495117
1/2/2022 17:05:00,117.061859130859
1/2/2022 17:10:00,116.325744628906
1/2/2022 17:15:00,117.036445617676
1/2/2022 17:20:00,116.406211853027
1/2/2022 17:25:00,117.026062011719
1/2/2022 17:30:00,116.833282470703
1/2/2022 17:35:00,117.514167785645
1/2/2022 17:40:00,116.14192199707
1/2/2022 17:45:00,117.176818847656
1/2/2022 17:50:00,116.642524719238
1/2/2022 17:55:00,116.306129455566
1/2/2022 18:00:00,116.610275268555
1/2/2022 18:05:00,116.819046020508
1/2/2022 18:10:00,116.209289550781
1/2/2022 18:15:00,117.22883605957
1/2/2022 18:20:00,116.506790161133
1/2/2022 18:25:00,116.49275970459
1/2/2022 18:30:00,116.797592163086
1/2/2022 18:35:00,116.491561889648
1/2/2022 18:40:00,116.799491882324
1/2/2022 18:45:00,116.897598266602
1/2/2022 18:50:00,116.085983276367
1/2/2022 18:55:00,117.330001831055
1/2/2022 19:00:00,116.401641845703
1/2/2022 19:05:00,116.401641845703
1/2/2022 19:10:00,117.116363525391
1/2/2022 19:15:00,116.100059509277
1/2/2022 19:20:00,116.510437011719
1/2/2022 19:25:00,116.928436279297
1/2/2022 19:30:00,116.213035583496
1/2/2022 19:35:00,117.243431091309
1/2/2022 19:40:00,116.012054443359
1/2/2022 19:45:00,116.622901916504
1/2/2022 19:50:00,116.727584838867
1/2/2022 19:55:00,116.120910644531
