DateTime,03FEIND.03DP21.PNT
1/1/2022 23:20:00,1977.01171875
1/1/2022 23:25:00,1963.9453125
1/1/2022 23:30:00,1970.44921875
1/1/2022 23:35:00,1968.33984375
1/1/2022 23:40:00,1969.27734375
1/1/2022 23:45:00,1956.73828125
1/1/2022 23:50:00,1959.375
1/1/2022 23:55:00,1958.02734375
1/2/2022 00:00:00,1970.7421875
1/2/2022 00:05:00,1976.66015625
1/2/2022 00:10:00,1988.73046875
1/2/2022 00:15:00,1996.640625
1/2/2022 00:20:00,2000.0390625
1/2/2022 00:25:00,1995.46875
1/2/2022 00:30:00,1980.52734375
1/2/2022 00:35:00,1979.23828125
1/2/2022 00:40:00,1977.36328125
1/2/2022 00:45:00,1961.25
1/2/2022 00:50:00,1956.38671875
1/2/2022 00:55:00,1963.9453125
1/2/2022 01:00:00,1943.26171875
1/2/2022 01:05:00,1949.4140625
1/2/2022 01:10:00,1964.4140625
1/2/2022 01:15:00,1965.17578125
1/2/2022 01:20:00,1976.25
1/2/2022 01:25:00,1981.69921875
1/2/2022 01:30:00,1985.859375
1/2/2022 01:35:00,1990.01953125
1/2/2022 01:40:00,1969.98046875
1/2/2022 01:45:00,1961.015625
1/2/2022 01:50:00,1967.28515625
1/2/2022 01:55:00,1958.7890625
1/2/2022 02:00:00,1963.2421875
1/2/2022 02:05:00,1971.5625
1/2/2022 02:10:00,1956.15234375
1/2/2022 02:15:00,1949.296875
1/2/2022 02:20:00,1930.60546875
1/2/2022 02:25:00,1935.0
1/2/2022 02:30:00,1942.55859375
1/2/2022 02:35:00,1953.92578125
1/2/2022 02:40:00,1945.72265625
1/2/2022 02:45:00,1961.484375
1/2/2022 02:50:00,1967.16796875
1/2/2022 02:55:00,1965.64453125
1/2/2022 03:00:00,1959.140625
1/2/2022 03:05:00,1964.296875
1/2/2022 03:10:00,1960.1953125
1/2/2022 03:15:00,1970.9765625
1/2/2022 03:20:00,1968.45703125
1/2/2022 03:25:00,1958.7890625
1/2/2022 03:30:00,1954.39453125
1/2/2022 03:35:00,1944.78515625
1/2/2022 03:40:00,1938.1640625
1/2/2022 03:45:00,1931.54296875
1/2/2022 03:50:00,1931.66015625
1/2/2022 03:55:00,1936.5234375
1/2/2022 04:00:00,1935.9375
1/2/2022 04:05:00,1937.34375
1/2/2022 04:10:00,1937.6953125
1/2/2022 04:15:00,1943.49609375
1/2/2022 04:20:00,1945.95703125
1/2/2022 04:25:00,1937.4609375
1/2/2022 04:30:00,1949.0625
1/2/2022 04:35:00,1952.63671875
1/2/2022 04:40:00,1940.15625
1/2/2022 04:45:00,1947.0703125
1/2/2022 04:50:00,1944.43359375
1/2/2022 04:55:00,1935.8203125
1/2/2022 05:00:00,1930.72265625
1/2/2022 05:05:00,1926.09375
1/2/2022 05:10:00,1934.8828125
1/2/2022 05:15:00,1925.5078125
1/2/2022 05:20:00,1926.9140625
1/2/2022 05:25:00,1930.13671875
1/2/2022 05:30:00,1925.390625
1/2/2022 05:35:00,1933.65234375
1/2/2022 05:40:00,1942.55859375
1/2/2022 05:45:00,1945.48828125
1/2/2022 05:50:00,1944.66796875
1/2/2022 05:55:00,1952.98828125
1/2/2022 06:00:00,1945.60546875
1/2/2022 06:05:00,1951.640625
1/2/2022 06:10:00,1964.296875
1/2/2022 06:15:00,1956.85546875
1/2/2022 06:20:00,1946.19140625
1/2/2022 06:25:00,1954.27734375
1/2/2022 06:30:00,1955.80078125
1/2/2022 06:35:00,1953.10546875
1/2/2022 06:40:00,1951.5234375
1/2/2022 06:45:00,1954.27734375
1/2/2022 06:50:00,1969.62890625
1/2/2022 06:55:00,1943.84765625
1/2/2022 07:00:00,1969.16015625
1/2/2022 07:05:00,1959.2578125
1/2/2022 07:10:00,1946.8359375
1/2/2022 07:15:00,1953.69140625
1/2/2022 07:20:00,1954.51171875
1/2/2022 07:25:00,1946.71875
1/2/2022 07:30:00,1940.91796875
1/2/2022 07:35:00,1967.51953125
1/2/2022 07:40:00,1955.91796875
1/2/2022 07:45:00,1937.34375
1/2/2022 07:50:00,1948.4765625
1/2/2022 07:55:00,1952.109375
1/2/2022 08:00:00,1958.90625
1/2/2022 08:05:00,1946.8359375
1/2/2022 08:10:00,1954.74609375
1/2/2022 08:15:00,1951.5234375
1/2/2022 08:20:00,1949.4140625
1/2/2022 08:25:00,1958.7890625
1/2/2022 08:30:00,1957.67578125
1/2/2022 08:35:00,1949.1796875
1/2/2022 08:40:00,1948.9453125
1/2/2022 08:45:00,1954.51171875
1/2/2022 08:50:00,1951.2890625
1/2/2022 08:55:00,1945.83984375
1/2/2022 09:00:00,1939.6875
1/2/2022 09:05:00,1935.5859375
1/2/2022 09:10:00,1953.57421875
1/2/2022 09:15:00,1960.078125
1/2/2022 09:20:00,1945.60546875
1/2/2022 09:25:00,1960.4296875
1/2/2022 09:30:00,1953.45703125
1/2/2022 09:35:00,1946.19140625
1/2/2022 09:40:00,1949.4140625
1/2/2022 09:45:00,1951.875
1/2/2022 09:50:00,1943.14453125
1/2/2022 09:55:00,1939.921875
1/2/2022 10:00:00,1953.45703125
1/2/2022 10:05:00,1953.33984375
1/2/2022 10:10:00,1948.2421875
1/2/2022 10:15:00,1948.4765625
1/2/2022 10:20:00,1956.62109375
1/2/2022 10:25:00,1948.7109375
1/2/2022 10:30:00,1953.10546875
1/2/2022 10:35:00,1954.27734375
1/2/2022 10:40:00,1954.39453125
1/2/2022 10:45:00,1941.15234375
1/2/2022 10:50:00,1951.640625
1/2/2022 10:55:00,1949.6484375
1/2/2022 11:00:00,1958.37890625
1/2/2022 11:05:00,1944.43359375
1/2/2022 11:10:00,1940.91796875
1/2/2022 11:15:00,1954.04296875
1/2/2022 11:20:00,1957.79296875
1/2/2022 11:25:00,1954.39453125
1/2/2022 11:30:00,1961.6015625
1/2/2022 11:35:00,1951.640625
1/2/2022 11:40:00,1943.14453125
1/2/2022 11:45:00,1946.8359375
1/2/2022 11:50:00,1956.15234375
1/2/2022 11:55:00,1954.51171875
